5,534164.1665181826,3378660.8408811344,
6,534168.6499920732,3378660.8599897,
7,534175.550989903,3378660.8984147557,
8,534177.8124998158,3378659.48150791,
9,534180.6899660253,3378657.5525759826,
10,534180.596399893,3378655.5931898425,
11,534174.8253577773,3378651.7064718353,
12,534170.9912367072,3378648.9689806355,
13,534163.2348916745,3378643.29696686,
14,534158.5282839069,3378639.812036085,
15,534150.4761982714,3378639.7748031714,
16,534139.2537644831,3378639.702630031,
17,534129.5233863085,3378639.6457335656,
18,534120.0361205654,3378639.575803858,
19,534116.2305076169,3378641.72084087,
20,534108.6203552543,3378645.8998486935,
21,534102.8301339806,3378649.0572800464,
22,534098.7758795978,3378651.260928207,
23,534090.93268964,3378655.4540373753,
24,534090.4226646774,3378656.5262040347,
25,534091.5887546297,3378657.651736734,
26,534093.0644065664,3378658.934326586,
27,534094.801753845,3378660.3379082973,
28,534100.7220748244,3378660.390718026,
29,534105.6108482617,3378660.4228161005,
30,534117.2571546523,3378660.4902683017,
31,534130.520373645,3378660.621546876,
32,534139.1229288016,3378660.698654797,
33,534148.8491847059,3378660.7436191933,
34,534156.3231807842,3378660.7893627635,
35,534160.8056475196,3378660.81342237,
36,534168.3640370693,3378655.5550143477,
37,534169.4164256572,3378655.5054707816,
38,534169.6143912609,3378655.309616061,
39,534169.5505918585,3378655.04830612,
40,534168.93711552,3378654.5408462696,
41,534165.0314503034,3378651.598515328,
42,534162.1304358223,3378649.4254521984,
43,534159.4143310534,3378647.410484832,
44,534157.2931535525,3378646.00796064,
45,534155.739992073,3378645.1799896993,
46,534153.8671451184,3378645.137033259,
47,534147.8916156143,3378645.102648019,
48,534138.1580493753,3378645.0338265668,
49,534130.6741624759,3378644.9999088463,
50,534122.8402226714,3378644.9573873254,
51,534120.9002065278,3378644.9456572686,
52,534118.936644956,3378645.6706079515,
53,534116.4441649985,3378646.7832848323,
54,534113.9456726654,3378648.114097871,
55,534111.8682404622,3378649.2884331746,
56,534109.2835954605,3378650.8357831757,
57,534107.1298425919,3378652.1553250374,
58,534104.1443318191,3378653.98525621,
59,534102.8859532347,3378654.7760480023,
60,534102.729992073,3378654.9999896996,
61,534102.8570920731,3378655.175498499,
62,534104.2706743748,3378655.1901803496,
63,534107.2694204025,3378655.2039851346,
64,534110.6344862848,3378655.2384178448,
65,534117.368719619,3378655.282520977,
66,534126.7267524244,3378655.3346116054,
67,534136.4391237192,3378655.383437698,
68,534143.5507763154,3378655.4304016554,
69,534149.5437258221,3378655.4619437335,
70,534157.4013125752,3378655.4848097954,
71,534163.3772449414,3378655.517214619,
72,534166.7195218476,3378655.525689476,
