5,114.3560179508026,30.527644910169627,
6,114.35606792237031,30.527644638315454,
7,114.3561448597111,30.527644301757842,
8,114.35616678692256,30.52763119862822,
9,114.35619439646608,30.52761338044276,
10,114.3561888508123,30.52759558073045,
11,114.35611565122036,30.527560827584182,
12,114.35606666258604,30.527536327331937,
13,114.35596725140688,30.527485544691555,
14,114.35590682892533,30.527454337534024,
15,114.35581707606457,30.527454799149936,
16,114.35569193818779,30.527455258083485,
17,114.3555834508159,30.52745570753873,
18,114.35547764076347,30.52745601429646,
19,114.35544019208099,30.527475888714502,
20,114.35536505134466,30.527514627920915,
21,114.35530782911586,30.527543901145254,
22,114.35526774622782,30.527564332928634,
23,114.35519004267603,30.527603223345135,
24,114.35518682738338,30.527613019015273,
25,114.35520239984363,30.527623133296622,
26,114.35522178055403,30.527634644343266,
27,114.35524435358307,30.52764722910601,
28,114.35531040324703,30.527647121169547,
29,114.35536491806405,30.52764692739756,
30,114.35549476555606,30.527646383765813,
31,114.35564276557409,30.527646259508263,
32,114.35573874025499,30.52764610575137,
33,114.35584715450518,30.527645548123203,
34,114.35593048953837,30.52764522127998,
35,114.35598046127126,30.527644994559843,
36,114.35605254441253,30.52759644939008,
37,114.35606414985436,30.527595894504984,
38,114.35606590420844,30.52759409469321,
39,114.35606459311754,30.527591725966467,
40,114.35605659508707,30.527587174587108,
41,114.35600633891757,30.52756081961714,
42,114.35596903864989,30.527541356737583,
43,114.35593416091963,30.52752331241935,
44,114.35590731596218,30.52751077552593,
45,114.35588811699864,30.527503404351627,
46,114.35586716240249,30.527503199999533,
47,114.35580054039063,30.527503481164246,
48,114.35569199005526,30.52750382263979,
49,114.35560857217841,30.527504257798217,
50,114.35552123636572,30.527504649472522,
51,114.35549960555183,30.527504735552473,
52,114.35547940577045,30.52751151972514,
53,114.35545420716882,30.527521880506537,
54,114.3554294429852,30.527534224539647,
55,114.35540900802953,30.527545104508814,
56,114.3553837821453,30.52755942521405,
57,114.35536283102863,30.52757163255162,
58,114.35533379061887,30.52758856146516,
59,114.35532159500549,30.527595874016264,
60,114.35532037295235,30.52759792493176,
61,114.3553221917265,30.527599507525164,
62,114.3553379670186,30.527599500585016,
63,114.35537139255916,30.527599328241966,
64,114.3554089448223,30.52759930699731,
65,114.35548403810773,30.527599039001444,
66,114.35558836818419,30.527598582933496,
67,114.35569663664187,30.527598061909472,
68,114.3557759394116,30.527597782253764,
69,114.3558427489408,30.527597473528626,
70,114.35593030298539,30.52759690063847,
71,114.35599692499413,30.527596601366724,
72,114.35603416381336,30.527596346273356,
