5,534169.2451192255,3378692.964845075,
6,534173.7288915876,3378692.9858339494,
7,534180.6303486913,3378693.0271536363,
8,534182.892030671,3378691.6111248774,
9,534185.7697177145,3378689.6833039774,
10,534185.6761748986,3378687.7237819745,
11,534179.9048068437,3378683.834453181,
12,534176.0704715702,3378681.0952197877,
13,534168.3136952318,3378675.419674978,
14,534163.6068263948,3378671.932599419,
15,534155.5542047637,3378671.8919894234,
16,534144.3310242484,3378671.815108543,
17,534134.5999985405,3378671.7541305255,
18,534125.1121016606,3378671.6802205294,
19,534121.3062027709,3378673.8237681156,
20,534113.695480273,3378677.9997920603,
21,534107.9048255435,3378681.1549520204,
22,534103.8502677672,3378683.357009422,
23,534096.0064919326,3378687.547037723,
24,534095.4964168139,3378688.6190434736,
25,534096.6625674944,3378689.745120484,
26,534098.1382984186,3378691.0283921547,
27,534099.8757402981,3378692.4327713493,
28,534105.7964549863,3378692.4880653424,
29,534110.6855537067,3378692.522214259,
30,534122.3326351407,3378692.5945516448,
31,534135.5967359586,3378692.731396325,
32,534144.1998631901,3378692.812114037,
33,534153.9267665329,3378692.86115767,
34,534161.4012599571,3378692.91003642,
35,534165.8840250224,3378692.935976158,
36,534173.4429975376,3378687.680477078,
37,534174.4954569994,3378687.631372205,
38,534174.6934387484,3378687.435590807,
39,534174.6296390358,3378687.1742412345,
40,534174.0161294712,3378686.6664992,
41,534170.1102483734,3378683.7223859723,
42,534167.2090733547,3378681.5479996256,
43,534164.4928179852,3378679.531794349,
44,534162.3715202906,3378678.1283118334,
45,534160.8182678025,3378677.2996490067,
46,534158.9452966971,3378677.255905394,
47,534152.9693695273,3378677.2190136565,
48,534143.2351557226,3378677.1461087274,
49,534135.75077064,3378677.1090522646,
50,534127.9163094561,3378677.063244842,
51,534125.976164215,3378677.0507009984,
52,534124.012460866,3378677.7748643584,
53,534121.519798039,3378678.88655133,
54,534119.0211191457,3378680.216382698,
55,534116.9435308002,3378681.3899051114,
56,534114.3586902318,3378682.9362480096,
57,534112.2047739453,3378684.254952151,
58,534109.2190366318,3378686.0837221243,
59,534107.9605622677,3378686.874025437,
60,534107.804587336,3378687.097912804,
61,534107.9316931586,3378687.2734835376,
62,534109.3453694339,3378687.288758653,
63,534112.3443150772,3378687.3038211223,
64,534115.709604674,3378687.339666088,
65,534122.4442860842,3378687.3865942275,
66,534131.8029416837,3378687.442610093,
67,534141.5159594335,3378687.4955097917,
68,534148.6280852119,3378687.5454571038,
69,534154.6214335879,3378687.579512841,
70,534162.4795435925,3378687.605673746,
71,534168.4558736809,3378687.640585139,
72,534171.7983731746,3378687.6504614176,
